reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
6993f9b6-1d33-4a36-a7d9-be42707f199c,Daniel,https://play-lh.googleusercontent.com/a-/ALV-UjUeUVyMzYXTmpCBMjHPrtsZUPt3AKW1pl7xGt6jePQzEJgYrGIJBA,"Paid for platinum, and there seems to be an issue with identity verification that prevented my profile from being included in the matching system. 5 days of paying for the service, and it still doesn't work, and customer service has not responded with a resolution yet.",1,1,15.8.1,2024-05-14 22:17:19,,,15.8.1
db7a090d-2a8f-4c12-ab77-1d179ac594c2,goldcoinz119 0,https://play-lh.googleusercontent.com/a-/ALV-UjUCpG2h9nrAy20xh1TqFuOWG3fqHdF6fdSgTNAEV7Gmfw92JW7t,does anyone have to explain,1,0,15.8.1,2024-05-14 21:46:10,,,15.8.1
35b5c9c4-82aa-42f5-b637-28919e588877,Misty Reinhardt,https://play-lh.googleusercontent.com/a-/ALV-UjU2FLqK9M0kJLwins1nWPdha4JnC0Xlu9bd0Ufn-v77EREgHZU,pretty cool,4,0,15.8.1,2024-05-14 21:39:03,,,15.8.1
cbd4963a-d366-44de-9ff8-780041e7ffc2,kell Clarkson,https://play-lh.googleusercontent.com/a/ACg8ocLuPbv2NHS0UvLmux1ZvBZ_bWa_Qs4LMJC--m2mwA0wVIvhzg=mo,Great,5,0,,2024-05-14 21:34:57,,,
76cf491d-721b-4289-b896-6ef26228a9fc,Brandon Wu,https://play-lh.googleusercontent.com/a-/ALV-UjXjcWuoQOpMuA43UGRcf3C_LrT65pVvHd53XtucyFk0LhbaW5nIMg,This dating app is dead. Uninstalled. No one is on it Their support is lack luster if you ever report an issue with the app. They really don't help. They removed the updates/features. Sometimes they get readded behind a paywall. There have been too many bot and fake accounts for a quality experience,1,1,14.12.1,2024-05-14 21:16:21,"Thanks for sharing your feedback. We want everyone to be their genuine self on Tinder, so it’s an enjoyable experience for all. You can report any suspicious profile by going to their profile and scrolling down to ‘Report’.",2023-12-10 17:43:31,14.12.1
481d77e6-df97-40c3-90b1-9a4a0dd260c0,JAGDISH_ PANWAR,https://play-lh.googleusercontent.com/a-/ALV-UjXn6DjnEwN0b1SmUstf9ZT5gGH8iLDiTpG_OcnbRpiw-fIZYwtL,good 👍,5,0,15.8.1,2024-05-14 21:12:51,,,15.8.1
54571c8d-2f51-4f64-8ca6-75c980971b6c,Kent Ngugi,https://play-lh.googleusercontent.com/a-/ALV-UjUhtBKAsJZeP_3kx2GwNW6YnWHOTOQYR1ji8mVLoKfXucDygC4,why all tha subscriptions?,4,0,15.7.1,2024-05-14 21:11:51,,,15.7.1
0d047b43-de30-449f-bf1b-6b24348477e3,Akudo Nkemdirim,https://play-lh.googleusercontent.com/a/ACg8ocLEJ5LziT9sgsLoFIUtr8JwRX-DMifJvbFfGQkD59bSrjNKhA=mo,this is fun I think I love this app,2,0,15.8.1,2024-05-14 21:08:38,,,15.8.1
71b69a82-7420-42b5-806d-7d007d8e0fd9,Jesus Bby,https://play-lh.googleusercontent.com/a/ACg8ocJ5hB4XIJhUhiS3bqgeK1bTaRsbVts-hdta1sbCc-PcYTqiAw=mo,My account was blocked and I didn't do anything wrong,1,1,,2024-05-14 20:58:16,,,
cb6b3bb9-6bc4-44f0-bd6a-0c8fcaf0dc9d,Aniket Tiwari,https://play-lh.googleusercontent.com/a/ACg8ocJIzwW1PD_I5igJtokaDCxw9RFV0blBjNsVTcfweVHzVeXDAQ=mo,worst,1,0,,2024-05-14 20:53:29,,,
